_org_class,_org_name,study_count,_pct,_cumm_pct
INDUSTRY,"Attune Health Research, Inc.",1,1.1322207377550327e-05,0.9710151491133873
INDUSTRY,"Attralus, Inc.",1,1.1322207377550327e-05,0.9710264713207648
OTHER,University of Kansas,1,1.1322207377550327e-05,0.9710377935281423
INDUSTRY,"Attenua, Inc.",1,1.1322207377550327e-05,0.9710491157355199
INDUSTRY,Atriva Therapeutics GmbH,1,1.1322207377550327e-05,0.9710604379428974
OTHER,University of Kelaniya,1,1.1322207377550327e-05,0.971071760150275
INDUSTRY,Atos Medical AB,1,1.1322207377550327e-05,0.9710830823576525
OTHER,Vance Thompson Vision NE,1,1.1322207377550327e-05,0.97109440456503
OTHER,University of Kiel,1,1.1322207377550327e-05,0.9711057267724076
OTHER,University of Kinshasa,1,1.1322207377550327e-05,0.9711170489797851
INDUSTRY,"Atopix Therapeutics, Ltd.",1,1.1322207377550327e-05,0.9711283711871627
OTHER,Vance Thompson Vision ND,1,1.1322207377550327e-05,0.9711396933945402
INDUSTRY,"Asterias Biotherapeutics, Inc.",1,1.1322207377550327e-05,0.9711510156019177
OTHER,Vance Thompson Vision - MT,1,1.1322207377550327e-05,0.9711623378092953
INDUSTRY,Ativus Farmaceutica Ltda,1,1.1322207377550327e-05,0.9711736600166728
INDUSTRY,"AtheroMed, Inc",1,1.1322207377550327e-05,0.9711849822240504
INDUSTRY,"Alleanza Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9711963044314279
OTHER,Value Outcomes Ltd.,1,1.1322207377550327e-05,0.9712076266388054
OTHER,Valme University Hospital,1,1.1322207377550327e-05,0.971218948846183
OTHER,Valleywise Health,1,1.1322207377550327e-05,0.9712302710535605
OTHER,Valley Retina Institute,1,1.1322207377550327e-05,0.9712415932609381
OTHER,University of Limerick,1,1.1322207377550327e-05,0.9712529154683156
INDUSTRY,Aston Sci. Inc.,1,1.1322207377550327e-05,0.9712642376756931
OTHER,Valley Health System,1,1.1322207377550327e-05,0.9712755598830707
INDUSTRY,"CSPC-NBP Pharmaceutical Co., Ltd.",1,1.1322207377550327e-05,0.9712868820904482
OTHER,World Health Organization,1,1.1322207377550327e-05,0.9712982042978258
OTHER_GOV,"Federal Research Clinical Center of Federal Medical & Biological Agency, Russia",1,1.1322207377550327e-05,0.9713095265052033
OTHER_GOV,Biocruces Bizkaia Health Research Institute,1,1.1322207377550327e-05,0.9713208487125808
INDUSTRY,"Concentrx Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9713321709199584
OTHER_GOV,Blood Transfusion Centre of Slovenia,1,1.1322207377550327e-05,0.9713434931273359
OTHER,Tel Hai College,1,1.1322207377550327e-05,0.9713548153347135
INDUSTRY,AMES Technology,1,1.1322207377550327e-05,0.971366137542091
INDUSTRY,Colotech A/S,1,1.1322207377550327e-05,0.9713774597494685
OTHER,"Tennessee Heart and Vascular Institute, P.C.",1,1.1322207377550327e-05,0.9713887819568461
OTHER,"Tenon Hospital, Paris",1,1.1322207377550327e-05,0.9714001041642236
OTHER_GOV,Birmingham Community Healthcare NHS,1,1.1322207377550327e-05,0.9714114263716012
OTHER,Texan Allergy & Sinus Center,1,1.1322207377550327e-05,0.9714227485789787
INDUSTRY,ColonaryConcepts LLC,1,1.1322207377550327e-05,0.9714340707863562
INDUSTRY,"Collegium Pharmaceutical, Inc.",1,1.1322207377550327e-05,0.9714453929937338
OTHER,"Texas Diabetes & Endocrinology, P.A.",1,1.1322207377550327e-05,0.9714567152011113
OTHER,Tehran Hepatitis Center,1,1.1322207377550327e-05,0.9714680374084889
OTHER,Texas Heart Institute,1,1.1322207377550327e-05,0.9714793596158664
INDUSTRY,ANS Pharma,1,1.1322207377550327e-05,0.9714906818232439
OTHER,Texas Tech University,1,1.1322207377550327e-05,0.9715020040306215
INDUSTRY,Colby Pharmaceutical Company,1,1.1322207377550327e-05,0.971513326237999
OTHER_GOV,Beijing Center for Disease Control and Prevention,1,1.1322207377550327e-05,0.9715246484453766
OTHER_GOV,Beijing Administration of Traditional Chinese Medicine Bureau,1,1.1322207377550327e-05,0.9715359706527541
OTHER,Texas Woman's University,1,1.1322207377550327e-05,0.9715472928601316
INDUSTRY,"ANSwers Neuroscience, Inc.",1,1.1322207377550327e-05,0.9715586150675092
OTHER,Thames Valley University,1,1.1322207377550327e-05,0.9715699372748867
OTHER_GOV,Beer Yaakov - Ness Ziona Mental Health Center,1,1.1322207377550327e-05,0.9715812594822643
INDUSTRY,"Cognition Pharmaceuticals, LLC",1,1.1322207377550327e-05,0.9715925816896418
INDUSTRY,Concordia Laboratories Inc.,1,1.1322207377550327e-05,0.9716039038970193
OTHER,Tehran Heart Center,1,1.1322207377550327e-05,0.9716152261043969
OTHER,The 476th Hospital of People's Liberation Army,1,1.1322207377550327e-05,0.9716265483117744
INDUSTRY,Cook Group Incorporated,1,1.1322207377550327e-05,0.971637870519152
OTHER,Taipei Medical University,1,1.1322207377550327e-05,0.9716491927265295
INDUSTRY,Cortexyme Inc.,1,1.1322207377550327e-05,0.971660514933907
INDUSTRY,Corixa Corporation,1,1.1322207377550327e-05,0.9716718371412846
INDUSTRY,"ACT Biotech, Inc",1,1.1322207377550327e-05,0.9716831593486621
OTHER,"Taipei Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation",1,1.1322207377550327e-05,0.9716944815560397
OTHER_GOV,Cardiff and Vale University Health Board,1,1.1322207377550327e-05,0.9717058037634172
INDUSTRY,Corimmun GmbH,1,1.1322207377550327e-05,0.9717171259707947
OTHER,Tamil Nadu Dr.M.G.R.Medical University,1,1.1322207377550327e-05,0.9717284481781723
INDUSTRY,"Coria Laboratories, Ltd.",1,1.1322207377550327e-05,0.9717397703855498
INDUSTRY,"Corestem, Inc.",1,1.1322207377550327e-05,0.9717510925929274
INDUSTRY,Corautus Genetics,1,1.1322207377550327e-05,0.9717624148003049
OTHER_GOV,Capital Research Institute of Pediatrics,1,1.1322207377550327e-05,0.9717737370076824
INDUSTRY,"Concordia Pharmaceuticals, Inc",1,1.1322207377550327e-05,0.97178505921506
INDUSTRY,ADDMEDICA SASA,1,1.1322207377550327e-05,0.9717963814224375
INDUSTRY,AIM Therapeutics Inc.,1,1.1322207377550327e-05,0.9718077036298151
OTHER,Tashkent Pediatric Medical Institute,1,1.1322207377550327e-05,0.9718190258371926
INDUSTRY,"ContinueYou, LLC",1,1.1322207377550327e-05,0.9718303480445701
INDUSTRY,AKL Research and Development,1,1.1322207377550327e-05,0.9718416702519477
OTHER,Tatarstan Cancer Center,1,1.1322207377550327e-05,0.9718529924593252
OTHER,Tawam Hospital,1,1.1322207377550327e-05,0.9718643146667028
OTHER,"Teachers College, Columbia University",1,1.1322207377550327e-05,0.9718756368740803
INDUSTRY,Constellation Pharmaceuticals,1,1.1322207377550327e-05,0.9718869590814578
INDUSTRY,AL-S Pharma,1,1.1322207377550327e-05,0.9718982812888354
INDUSTRY,"Conjupro Biotherapeutics, Inc.",1,1.1322207377550327e-05,0.9719096034962129
INDUSTRY,Cogna Technology Solutions LLC,1,1.1322207377550327e-05,0.9719209257035905
OTHER,The Affiliated Hospital of Inner Mongolia Medical University,1,1.1322207377550327e-05,0.971932247910968
OTHER,"Taipei Hospital, Taiwan",1,1.1322207377550327e-05,0.9719435701183455
OTHER,The First Affiliated Hospital of Kunming Medical College,1,1.1322207377550327e-05,0.9719548923257231
INDUSTRY,Abcentra,1,1.1322207377550327e-05,0.9719662145331006
OTHER,The Epilepsy Research Program of the Ontario Brain Institute,1,1.1322207377550327e-05,0.9719775367404782
OTHER,The Epilepsy Study Consortium,1,1.1322207377550327e-05,0.9719888589478557
INDUSTRY,Clarity Pharmaceuticals Ltd,1,1.1322207377550327e-05,0.9720001811552332
OTHER,The Eye Hospital of Wenzhou Medical University,1,1.1322207377550327e-05,0.9720115033626108
OTHER,The Faculty Hospital Na Bulovce,1,1.1322207377550327e-05,0.9720228255699883
INDUSTRY,"Civi Biopharma, Inc.",1,1.1322207377550327e-05,0.9720341477773659
INDUSTRY,CivaTech Oncology,1,1.1322207377550327e-05,0.9720454699847434
INDUSTRY,Citrine Medicine Limited,1,1.1322207377550327e-05,0.9720567921921209
INDUSTRY,"Citius Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9720681143994985
OTHER,The First Affiliated Hospital of Henan University of Traditional Chinese Medicine,1,1.1322207377550327e-05,0.972079436606876
OTHER_GOV,Auckland District Health Board,1,1.1322207377550327e-05,0.9720907588142536
OTHER,The DANPACE Investigator Group,1,1.1322207377550327e-05,0.9721020810216311
OTHER,The First Affiliated Hospital of Shanxi Medical University,1,1.1322207377550327e-05,0.9721134032290086
INDUSTRY,Cipla BioTec Pvt. Ltd.,1,1.1322207377550327e-05,0.9721247254363862
INDUSTRY,"Abfero Pharmaceuticals, Inc",1,1.1322207377550327e-05,0.9721360476437637
INDUSTRY,Cipher Pharmaceuticals Inc.,1,1.1322207377550327e-05,0.9721473698511413
INDUSTRY,Cingulate Therapeutics,1,1.1322207377550327e-05,0.9721586920585188
INDUSTRY,Cinclus Pharma AG,1,1.1322207377550327e-05,0.9721700142658963
OTHER_GOV,Ankara Education and Research Hospital,1,1.1322207377550327e-05,0.9721813364732739
INDUSTRY,Cifarma Cientifica Farmaceutica Ltda,1,1.1322207377550327e-05,0.9721926586806514
OTHER,The First People's Hospital of Hefei,1,1.1322207377550327e-05,0.972203980888029
INDUSTRY,"Cidat, S.A. de C.V.",1,1.1322207377550327e-05,0.9722153030954065
INDUSTRY,CicloMed LLC,1,1.1322207377550327e-05,0.972226625302784
INDUSTRY,AVIR Green Hills Biotechnology AG,1,1.1322207377550327e-05,0.9722379475101616
INDUSTRY,Clasado Biosciences Ltd,1,1.1322207377550327e-05,0.9722492697175391
INDUSTRY,Cogentus Pharmaceuticals,1,1.1322207377550327e-05,0.9722605919249167
INDUSTRY,"Clinical Research Consultants, Inc.",1,1.1322207377550327e-05,0.9722719141322942
INDUSTRY,Code Pharma,1,1.1322207377550327e-05,0.9722832363396717
INDUSTRY,"Cocrystal Pharma, Inc.",1,1.1322207377550327e-05,0.9722945585470493
INDUSTRY,CoNextions Medical,1,1.1322207377550327e-05,0.9723058807544268
OTHER,The Alvin and Lois Lapidus Cancer Institute,1,1.1322207377550327e-05,0.9723172029618043
INDUSTRY,CoImmune,1,1.1322207377550327e-05,0.9723285251691819
OTHER,"The Back Research Center, Denmark",1,1.1322207377550327e-05,0.9723398473765594
INDUSTRY,CoAxia,1,1.1322207377550327e-05,0.972351169583937
INDUSTRY,ASC Therapeutics,1,1.1322207377550327e-05,0.9723624917913145
INDUSTRY,"Clinical Service, China",1,1.1322207377550327e-05,0.972373813998692
INDUSTRY,Clinical Research International Limited,1,1.1322207377550327e-05,0.9723851362060696
OTHER,The Catholic University of America,1,1.1322207377550327e-05,0.9723964584134471
INDUSTRY,Clexio Biosciences Ltd.,1,1.1322207377550327e-05,0.9724077806208247
OTHER,"The Connecticut Sinus Center, PC",1,1.1322207377550327e-05,0.9724191028282022
OTHER,The Center for Clinical and Cosmetic Research,1,1.1322207377550327e-05,0.9724304250355797
OTHER,The Central and Eastern European Gynecologic Oncology Group,1,1.1322207377550327e-05,0.9724417472429573
INDUSTRY,"ASKA Pharmaceutical Co., Ltd.",1,1.1322207377550327e-05,0.9724530694503348
OTHER_GOV,Bakirkoy Dr. Sadi Konuk Research and Training Hospital,1,1.1322207377550327e-05,0.9724643916577124
OTHER,"The Centre for Advanced Research & Development, India",1,1.1322207377550327e-05,0.9724757138650899
INDUSTRY,CleveXel Pharma,1,1.1322207377550327e-05,0.9724870360724674
OTHER,The Children's Hospital of Zhejiang University School of Medicine,1,1.1322207377550327e-05,0.972498358279845
OTHER,The Christ Hospital,1,1.1322207377550327e-05,0.9725096804872225
OTHER_GOV,Azienda Usl di Bologna,1,1.1322207377550327e-05,0.9725210026946001
INDUSTRY,Clasado Limited,1,1.1322207377550327e-05,0.9725323249019776
OTHER,"The Clinic of Men's Health and Couple Longevity, Russia",1,1.1322207377550327e-05,0.9725436471093551
OTHER_GOV,"Center for Disease Control and Prevention, Henan Province",1,1.1322207377550327e-05,0.9725549693167327
OTHER,Taichung Tzu Chi Hospital,1,1.1322207377550327e-05,0.9725662915241102
OTHER,The Florey Institute of Neuroscience and Mental Health,1,1.1322207377550327e-05,0.9725776137314878
OTHER_GOV,"Command Hospital, India",1,1.1322207377550327e-05,0.9725889359388653
OTHER_GOV,"Consorcio Centro de Investigación Biomédica en Red, M.P.",1,1.1322207377550327e-05,0.9726002581462428
INDUSTRY,"DAS-MG, Inc",1,1.1322207377550327e-05,0.9726115803536204
INDUSTRY,DARA Therapeutics,1,1.1322207377550327e-05,0.9726229025609979
OTHER,St. Lucas Andreas Ziekenhuis Hospital,1,1.1322207377550327e-05,0.9726342247683755
OTHER,St. Luke's Hospital of Duluth,1,1.1322207377550327e-05,0.972645546975753
OTHER,"St. Luke's Hospital, Kansas City, Missouri",1,1.1322207377550327e-05,0.9726568691831305
INDUSTRY,7TM Pharma A/S,1,1.1322207377550327e-05,0.9726681913905081
INDUSTRY,Cytopeutics Sdn. Bhd.,1,1.1322207377550327e-05,0.9726795135978856
OTHER,"St. Luke's Medical Center, Philippines",1,1.1322207377550327e-05,0.9726908358052632
OTHER_GOV,Commissariat A L'energie Atomique,1,1.1322207377550327e-05,0.9727021580126407
OTHER,St. Marianna University School of Medicine,1,1.1322207377550327e-05,0.9727134802200182
OTHER,St. Paul Heart Clinic,1,1.1322207377550327e-05,0.9727248024273958
OTHER_GOV,Dharmais National Cancer Center Hospital,1,1.1322207377550327e-05,0.9727361246347733
INDUSTRY,Amphera BV,1,1.1322207377550327e-05,0.9727474468421509
INDUSTRY,"CytoSorbents, Inc",1,1.1322207377550327e-05,0.9727587690495284
OTHER,St. Vincent Cardiovascular Research Institute,1,1.1322207377550327e-05,0.9727700912569059
OTHER,St. Vincent's Hospital-Manhattan,1,1.1322207377550327e-05,0.9727814134642835
OTHER,St.Gallen University of Applied Sciences,1,1.1322207377550327e-05,0.972792735671661
INDUSTRY,"CytoPherx, Inc",1,1.1322207377550327e-05,0.9728040578790386
OTHER,Stanley Medical Research Institute,1,1.1322207377550327e-05,0.9728153800864161
OTHER_GOV,"Clinical Center of Cellular Technologies, Russia",1,1.1322207377550327e-05,0.9728267022937936
OTHER,"State Institution ""Republican Scientific and Practical Center"" Cardiology, Belarus",1,1.1322207377550327e-05,0.9728380245011712
INDUSTRY,Cyrenaic Pharmaceuticals,1,1.1322207377550327e-05,0.9728493467085487
INDUSTRY,"Cyprium Therapeutics, Inc.",1,1.1322207377550327e-05,0.9728606689159263
INDUSTRY,DCPrime BV,1,1.1322207377550327e-05,0.9728719911233038
OTHER_GOV,Diskapi Yildirim Beyazit Education and Research Hospital,1,1.1322207377550327e-05,0.9728833133306813
INDUSTRY,"Cyclo Therapeutics, Inc.",1,1.1322207377550327e-05,0.9728946355380589
INDUSTRY,DNP Canada,1,1.1322207377550327e-05,0.9729059577454364
INDUSTRY,"Dalian Zhen-Ao Bio-Tech Co., Ltd.",1,1.1322207377550327e-05,0.972917279952814
INDUSTRY,"22nd Century Limited, LLC",1,1.1322207377550327e-05,0.9729286021601915
OTHER_GOV,Farwaniya Hospital,1,1.1322207377550327e-05,0.972939924367569
INDUSTRY,"Daisy Pharma Opioid Venture, LLC",1,1.1322207377550327e-05,0.9729512465749466
INDUSTRY,Dainippon Sumitomo Pharma Europe LTd.,1,1.1322207377550327e-05,0.9729625687823241
INDUSTRY,Daiichi Sankyo Brasil Farmacêutica LTDA,1,1.1322207377550327e-05,0.9729738909897017
OTHER,St Vincent's Institute of Medical Research,1,1.1322207377550327e-05,0.9729852131970792
OTHER_GOV,Faculty Hospital Kralovske Vinohrady,1,1.1322207377550327e-05,0.9729965354044567
INDUSTRY,DOT Therapeutics-1 Inc.,1,1.1322207377550327e-05,0.9730078576118343
OTHER,"St. Anne's University Hospital Brno, Czech Republic",1,1.1322207377550327e-05,0.9730191798192118
OTHER_GOV,Egyptian Military Medical Services,1,1.1322207377550327e-05,0.9730305020265894
OTHER,St. Barnabas Medical Center,1,1.1322207377550327e-05,0.9730418242339669
INDUSTRY,"DH Bio Co., Ltd.",1,1.1322207377550327e-05,0.9730531464413444
OTHER,St. Bartholomew's Hospital,1,1.1322207377550327e-05,0.973064468648722
OTHER_GOV,Dr. Ram Manohar Lohia Hospital,1,1.1322207377550327e-05,0.9730757908560995
INDUSTRY,"DNAtrix, Inc.",1,1.1322207377550327e-05,0.9730871130634771
OTHER,St. Bortolo Hospital,1,1.1322207377550327e-05,0.9730984352708546
OTHER,St. David's HealthCare,1,1.1322207377550327e-05,0.9731097574782321
INDUSTRY,"DIApedia, LLC",1,1.1322207377550327e-05,0.9731210796856097
OTHER,St. Franziskus Hospital,1,1.1322207377550327e-05,0.9731324018929872
OTHER,"St. James's Hospital, Ireland",1,1.1322207377550327e-05,0.9731437241003648
OTHER,"St. John Health System, Michigan",1,1.1322207377550327e-05,0.9731550463077423
OTHER,St. John Providence Health System,1,1.1322207377550327e-05,0.9731663685151198
OTHER,St. John's Rehab Hospital,1,1.1322207377550327e-05,0.9731776907224974
OTHER_GOV,Chita State Regional Clinical Hospital Number 1,1,1.1322207377550327e-05,0.9731890129298749
INDUSTRY,Cyathus Exquirere Pharmaforschungsgmbh,1,1.1322207377550327e-05,0.9732003351372525
OTHER,Taibah University,1,1.1322207377550327e-05,0.97321165734463
OTHER,Sygehus Lillebaelt,1,1.1322207377550327e-05,0.9732229795520075
INDUSTRY,Crospon,1,1.1322207377550327e-05,0.9732343017593851
OTHER,Swinburne University of Technology,1,1.1322207377550327e-05,0.9732456239667626
OTHER,Swiss EE Study Group,1,1.1322207377550327e-05,0.9732569461741402
INDUSTRY,Cristcot LLC,1,1.1322207377550327e-05,0.9732682683815177
OTHER_GOV,"Centre for Food and Nutrition Research, Yaounde",1,1.1322207377550327e-05,0.9732795905888952
OTHER,Swiss National Science Foundation,1,1.1322207377550327e-05,0.9732909127962728
OTHER,Swiss Paraplegic Research,1,1.1322207377550327e-05,0.9733022350036503
OTHER,Swiss Pediatric Oncology Group,1,1.1322207377550327e-05,0.9733135572110279
INDUSTRY,Cristal Therapeutics,1,1.1322207377550327e-05,0.9733248794184054
OTHER,Syarif Hidayatullah State Islamic University Jakarta,1,1.1322207377550327e-05,0.9733362016257829
OTHER,Sydney Children's Hospitals Network,1,1.1322207377550327e-05,0.9733475238331605
INDUSTRY,AC Immune SA,1,1.1322207377550327e-05,0.973358846040538
OTHER,Suzhou Landing Pharmaceuticals,1,1.1322207377550327e-05,0.9733701682479156
INDUSTRY,"Crestone, Inc",1,1.1322207377550327e-05,0.9733814904552931
INDUSTRY,Creative Peptides Sweden Inc.,1,1.1322207377550327e-05,0.9733928126626706
OTHER,Syneos Health,1,1.1322207377550327e-05,0.9734041348700482
OTHER_GOV,Central Clinical Hospital w/Outpatient Health Center of Business Administration for the President of Russian Federation,1,1.1322207377550327e-05,0.9734154570774257
OTHER,São Paulo State University,1,1.1322207377550327e-05,0.9734267792848033
INDUSTRY,"Cothera Bioscience, Inc",1,1.1322207377550327e-05,0.9734381014921808
INDUSTRY,Cosmo Bioscience,1,1.1322207377550327e-05,0.9734494236995583
INDUSTRY,Cosmeta,1,1.1322207377550327e-05,0.9734607459069359
INDUSTRY,"Corvus Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9734720681143134
OTHER_GOV,"Centers for Disease Control and Prevention, China",1,1.1322207377550327e-05,0.973483390321691
OTHER,Taian Cancer Hospital,1,1.1322207377550327e-05,0.9734947125290685
INDUSTRY,"Crown Laboratories, Inc.",1,1.1322207377550327e-05,0.973506034736446
OTHER,Sutter Medical Foundation,1,1.1322207377550327e-05,0.9735173569438236
OTHER,Stem Cells Arabia,1,1.1322207377550327e-05,0.9735286791512011
OTHER,"Study Group for Urogenital Diseases, Italy",1,1.1322207377550327e-05,0.9735400013585787
OTHER,Stem Cures,1,1.1322207377550327e-05,0.9735513235659562
OTHER,"Stemline Therapeutics, Inc.",1,1.1322207377550327e-05,0.9735626457733337
OTHER_GOV,China Rehabilitation Research Center,1,1.1322207377550327e-05,0.9735739679807113
OTHER,"Steve Yoelin M.D. Medical Associates, Inc.",1,1.1322207377550327e-05,0.9735852901880888
INDUSTRY,"Cutia Therapeutics（Wuxi）Co.,Ltd",1,1.1322207377550327e-05,0.9735966123954664
INDUSTRY,"Cutia Therapeutics (Shanghai) Co., Ltd",1,1.1322207377550327e-05,0.9736079346028439
INDUSTRY,A.T. Resolve SARL,1,1.1322207377550327e-05,0.9736192568102214
OTHER_GOV,"Children's Hospital and Institute of Child Health, Multan",1,1.1322207377550327e-05,0.973630579017599
OTHER_GOV,Chaudhry Pervaiz Elahi Institute of Cardiology,1,1.1322207377550327e-05,0.9736419012249765
OTHER,Stockholm South General Hospital,1,1.1322207377550327e-05,0.973653223432354
INDUSTRY,Curium US LLC,1,1.1322207377550327e-05,0.9736645456397316
INDUSTRY,Curium PET France,1,1.1322207377550327e-05,0.9736758678471091
OTHER_GOV,Centro Hospitalar Lisboa Ocidental,1,1.1322207377550327e-05,0.9736871900544867
INDUSTRY,"Curis, Inc.",1,1.1322207377550327e-05,0.9736985122618642
INDUSTRY,CureTech Ltd,1,1.1322207377550327e-05,0.9737098344692418
INDUSTRY,A2 Healthcare Taiwan Corporation,1,1.1322207377550327e-05,0.9737211566766193
OTHER,Sun Farm Corporation,1,1.1322207377550327e-05,0.9737324788839968
INDUSTRY,Cure Therapeutics,1,1.1322207377550327e-05,0.9737438010913744
INDUSTRY,Curaseal Inc.,1,1.1322207377550327e-05,0.9737551232987519
OTHER_GOV,Chang-Hua Hospital,1,1.1322207377550327e-05,0.9737664455061295
OTHER,SunWave Pharma,1,1.1322207377550327e-05,0.973777767713507
OTHER,Sundsvall Hospital,1,1.1322207377550327e-05,0.9737890899208845
INDUSTRY,CuraVac,1,1.1322207377550327e-05,0.9738004121282621
INDUSTRY,"AB Biotics, SA",1,1.1322207377550327e-05,0.9738117343356396
INDUSTRY,Abide Therapeutics,1,1.1322207377550327e-05,0.9738230565430172
OTHER_GOV,Andhra Medical College,1,1.1322207377550327e-05,0.9738343787503947
INDUSTRY,AdvanceCor GmbH,1,1.1322207377550327e-05,0.9738457009577722
OTHER,Yamaguchi University Hospital,1,1.1322207377550327e-05,0.9738570231651498
INDUSTRY,CbsBioscience,1,1.1322207377550327e-05,0.9738683453725273
OTHER,Yassin Abdelghaffar Charity Center for Liver Disease and Research,1,1.1322207377550327e-05,0.9738796675799049
INDUSTRY,Cassella-med GmbH & Co. KG,1,1.1322207377550327e-05,0.9738909897872824
OTHER,Toronto Retina Institute,1,1.1322207377550327e-05,0.9739023119946599
OTHER,Total Cardiovascular Solutions,1,1.1322207377550327e-05,0.9739136342020375
OTHER,Total Definer Research Group,1,1.1322207377550327e-05,0.973924956409415
OTHER,"Total Eye Care, PA",1,1.1322207377550327e-05,0.9739362786167926
INDUSTRY,Activartis Biotech,1,1.1322207377550327e-05,0.9739476008241701
OTHER,Tourette Association of America,1,1.1322207377550327e-05,0.9739589230315476
INDUSTRY,"Carmot Therapeutics, Inc.",1,1.1322207377550327e-05,0.9739702452389252
OTHER,"Traditional Alternative Medicine Research, India",1,1.1322207377550327e-05,0.9739815674463027
OTHER,Yamagata University,1,1.1322207377550327e-05,0.9739928896536802
OTHER,Yeditepe University Hospital,1,1.1322207377550327e-05,0.9740042118610578
INDUSTRY,Cargill,1,1.1322207377550327e-05,0.9740155340684353
OTHER,Translational Genomics Research Institute,1,1.1322207377550327e-05,0.9740268562758129
INDUSTRY,Cardiosonic,1,1.1322207377550327e-05,0.9740381784831904
INDUSTRY,Cardiorentis,1,1.1322207377550327e-05,0.974049500690568
INDUSTRY,Cardiometabolics,1,1.1322207377550327e-05,0.9740608228979455
OTHER,Trawax Pty Limited,1,1.1322207377550327e-05,0.974072145105323
INDUSTRY,Acurx Pharmaceuticals Inc.,1,1.1322207377550327e-05,0.9740834673127006
INDUSTRY,"CardioVascular BioTherapeutics, Inc.",1,1.1322207377550327e-05,0.9740947895200781
INDUSTRY,"CardioRenal Systems, Inc.",1,1.1322207377550327e-05,0.9741061117274556
OTHER,Trial Form Support S.L.,1,1.1322207377550327e-05,0.9741174339348332
INDUSTRY,Adams Respiratory Therapeutics,1,1.1322207377550327e-05,0.9741287561422107
OTHER,Tomsk National Research Medical Center of the Russian Academy of Sciences,1,1.1322207377550327e-05,0.9741400783495883
INDUSTRY,"ActivBiotics Pharma, LLC",1,1.1322207377550327e-05,0.9741514005569658
OTHER,Trier Research Laboratories,1,1.1322207377550327e-05,0.9741627227643433
OTHER,Yoshino Neurology Clinic,1,1.1322207377550327e-05,0.9741740449717209
OTHER,Thoraxklinik-Heidelberg gGmbH,1,1.1322207377550327e-05,0.9741853671790984
INDUSTRY,Actegy Ltd.,1,1.1322207377550327e-05,0.974196689386476
OTHER,Zaparackas and Knepper LTD,1,1.1322207377550327e-05,0.9742080115938535
OTHER,Thunder Bay Regional Research Institute,1,1.1322207377550327e-05,0.974219333801231
OTHER,Tianjin Huanhu Hospital,1,1.1322207377550327e-05,0.9742306560086086
OTHER,Yuzuncu Yıl University,1,1.1322207377550327e-05,0.9742419782159861
INDUSTRY,CellSeed France S.A.R.L.,1,1.1322207377550327e-05,0.9742533004233637
INDUSTRY,CellProthera,1,1.1322207377550327e-05,0.9742646226307412
OTHER,Tianjin Medical University Eye Hospital,1,1.1322207377550327e-05,0.9742759448381187
INDUSTRY,CellPraxis Bioengenharia Ltda.,1,1.1322207377550327e-05,0.9742872670454963
INDUSTRY,CellAct Pharma GmbH,1,1.1322207377550327e-05,0.9742985892528738
OTHER,Yoseftal Hospital,1,1.1322207377550327e-05,0.9743099114602514
OTHER,Tokyo Metropolitan Oncology Group,1,1.1322207377550327e-05,0.9743212336676289
OTHER,Tianjin Second People's Hospital,1,1.1322207377550327e-05,0.9743325558750064
OTHER,Tianjin University of Traditional Chinese Medicine,1,1.1322207377550327e-05,0.974343878082384
OTHER,Tinnitus Research Consortium,1,1.1322207377550327e-05,0.9743552002897615
OTHER,Tirol Kiniken GmbH,1,1.1322207377550327e-05,0.9743665224971391
INDUSTRY,Actinium Pharmaceuticals,1,1.1322207377550327e-05,0.9743778447045166
OTHER,Tisch Multiple Sclerosis Research Center of New York,1,1.1322207377550327e-05,0.9743891669118941
INDUSTRY,"Cell Biotech Co., Ltd.",1,1.1322207377550327e-05,0.9744004891192717
OTHER,Tohoku University,1,1.1322207377550327e-05,0.9744118113266492
INDUSTRY,Actinogen Medical,1,1.1322207377550327e-05,0.9744231335340268
OTHER,Tokushukai Medical Group,1,1.1322207377550327e-05,0.9744344557414043
INDUSTRY,Cebix Incorporated,1,1.1322207377550327e-05,0.9744457779487818
OTHER,"Tribhuvan University, Nepal",1,1.1322207377550327e-05,0.9744571001561594
OTHER,Xintong Pharmacy Company,1,1.1322207377550327e-05,0.9744684223635369
INDUSTRY,Acrux DDS Pty Ltd,1,1.1322207377550327e-05,0.9744797445709145
OTHER,United Arab Emirates University,1,1.1322207377550327e-05,0.974491066778292
OTHER,Unidad Integral de Investigación en Oncología S.L.,1,1.1322207377550327e-05,0.9745023889856695
INDUSTRY,Adrenomed AG,1,1.1322207377550327e-05,0.9745137111930471
OTHER,Unidad de Cirugía Artroscópica,1,1.1322207377550327e-05,0.9745250334004246
INDUSTRY,"Advaccine (Suzhou) Biopharmaceuticals Co., Ltd.",1,1.1322207377550327e-05,0.9745363556078022
INDUSTRY,"Calibra Medical, Inc.",1,1.1322207377550327e-05,0.9745476778151797
OTHER,Unidad de Investigacion Medica en Epidemiologia Clinica,1,1.1322207377550327e-05,0.9745590000225572
